Id,Prediction
0,4305292.236171045
1,4002033.972482947
2,4761987.349339551
3,4002137.133505507
4,4658325.600141967
5,4566695.961944217
6,4387955.586063753
7,4320943.78851698
8,4597950.852224525
9,4553610.30898649
10,4413191.550521847
11,4495668.263183559
12,5362030.505612051
13,5298054.922887132
14,4227302.76807587
15,4382066.897846884
16,5093411.216219131
17,4191563.1123436186
18,4862737.301503355
19,4522764.889773744
20,4411423.549119631
21,4649824.65792078
22,4493061.789388159
23,4742346.572460105
24,4799585.7999226
25,4139674.628672897
26,3830745.8036125554
27,4572470.063600224
28,4551454.894814358
29,4793275.934124245
30,5275839.107619915
31,4237421.376862557
32,4558209.031624952
33,4379517.222171842
34,4157886.7625335334
35,4261600.362155825
36,4506455.496330944
37,4562049.327906686
38,3714519.411057434
39,4861045.441323645
40,4459868.649340316
41,4583626.732849957
42,4631352.569415804
43,4731197.273439422
44,4899298.686127874
45,4089095.058070823
46,4130937.8348744405
47,4012224.4059015727
48,4657691.575191181
49,4550199.897167788
50,4904052.63853144
51,4609054.885125627
52,4300334.9329364775
53,3801687.610393938
54,3810618.940800661
55,4262637.156426227
56,4630588.540928875
57,4749854.132878983
58,4875616.142454458
59,4663246.803089389
60,4082953.814114242
61,4108850.572265986
62,4163809.1119590756
63,4153332.9863442546
64,4329777.367940516
65,4912054.464225456
66,4969467.687887398
67,5237144.836134595
68,4615815.110842842
69,4170494.7129323496
70,4330704.615964933
71,4317827.76987831
72,4305237.466089819
73,4227094.212198846
74,5479508.382216272
75,4252582.737956832
76,4679140.610864741
77,4250048.090897678
78,4660837.981901917
79,4563070.759889059
80,5122211.2986723585
81,4495090.032602076
82,4450040.453791528
83,4957352.349989522
84,5252137.063260972
85,3505109.3607789055
86,4449508.7905824045
87,4474036.594116789
88,4540417.17921549
89,4720203.359728013
90,5127073.602933075
91,4978266.873006727
92,3764670.079916645
93,5182647.975155002
94,4380059.960873236
95,4657715.081865767
96,4464435.886816626
97,4428171.17872058
98,3912440.655574313
99,4495184.761567452
100,4200233.105940805
101,3538625.6466088523
102,4368621.754353917
103,4172656.2291127588
104,4030933.2201309036
105,3866804.840745255
106,4795887.376874557
107,4320753.5047283005
108,4790578.115897774
109,4552265.678423358
110,4637045.1445721015
111,4876933.436690779
112,4859683.469614204
113,4511128.459989088
114,4158754.366512011
115,4712906.522057789
116,4002951.8864437453
117,4623508.781717473
118,4060167.624277861
119,4699053.967160153
120,4803928.174824016
121,4746479.850550206
122,4361829.795466809
123,5607351.304792961
124,4322184.340781875
125,4327059.865480277
126,4729700.220203234
127,4210641.425280758
128,4688553.525674248
129,3967545.0068597626
130,3835992.159003951
131,4596215.838537769
132,5279633.627867919
133,4034633.5236842567
134,4121350.085543624
135,4296073.187159546
136,4361645.9978084415
137,4084437.5709494133
138,4579403.736543406
139,4241932.342168826
140,4961516.038281931
141,3727643.9211227074
142,4505462.053538835
143,4051010.316351422
144,4292591.731937975
145,4139964.73823301
146,4592186.003971978
147,3904775.9116486814
148,4703202.6257702615
149,4938290.686426221
150,4018779.249349587
151,4043446.542068673
152,4579970.230779048
153,4999415.882259616
154,3709384.7051505335
155,4987548.701480911
156,4664558.780393139
157,4491859.603304685
158,4620302.967441981
159,4242901.524297787
160,4064654.400726273
161,4030423.965962775
162,3947455.3333462854
163,5671011.54400221
164,5360216.141134631
165,4562420.384821065
166,4832515.941783731
167,4587389.148747481
168,4220582.641899008
169,4837359.342706749
170,4388396.4283915395
171,4229979.720166167
172,4399068.267916452
173,4324674.894166604
174,4726286.127065366
175,4524517.813041109
176,5081160.250262934
177,4985882.984255869
178,4371181.522123082
179,4278030.279599855
180,4495566.37609252
181,4425165.695896265
182,4714526.039534627
183,4178295.240466885
184,4544135.579648556
185,3928807.8184378603
186,3894507.2967209113
187,5285105.449733226
188,5427352.885734879
189,4630429.563358858
190,4719886.431565608
191,4959610.956770995
192,4613143.093893696
193,4913272.1369553255
194,4011820.0693492894
195,5489721.736824337
196,4362680.096867983
197,3955430.5809235293
198,4704645.250624732
199,4294155.989323538
200,4792430.899233946
201,4072977.840262894
202,4490526.369627479
203,4408419.947471716
204,4875249.970686961
205,4561574.045859538
206,4495005.092441906
207,4746241.640940369
208,4262519.62129687
209,4033573.1707331217
210,5088576.436133232
211,4314904.458215727
212,4260491.681276954
213,4305411.6795919
214,5018092.767140956
215,3316928.1629230473
216,4666046.9218181865
217,4534816.297214062
218,4432967.329922118
219,3859186.3215086567
220,5024967.961959005
221,4732404.403619039
222,4709810.349995163
223,4201679.42387589
224,4650150.613172506
225,4321619.612108265
226,4762662.164717533
227,5143034.653151795
228,4214014.788084421
229,4322692.206676428
230,4760147.942141729
231,4879956.079770286
232,5202343.324549801
233,4569821.683827667
234,4485509.01706411
235,4697202.538439589
236,4177375.496015428
237,3875860.3571560686
238,4876674.2563276375
239,5009418.305025996
240,4229657.3962916965
241,4393469.018219638
242,4051352.304035509
243,4421370.016798348
244,4402927.402187656
245,6022989.655604851
246,4150858.5244290917
247,4807996.241544481
248,4727905.030484337
249,4482179.746535364
250,4423485.092816561
251,4641124.521777921
252,5150161.41491999
253,4238169.110692599
254,4409373.197204028
255,4614954.333063558
256,4207188.96744837
257,4040918.2519202447
258,3941693.852277368
259,4146411.090986367
260,4259681.7362137465
261,5143675.775877977
262,4874065.819316669
263,3933301.082784403
264,3793583.4771739985
265,5165929.38628347
266,4684689.969632687
267,4831632.963206639
268,4660911.383700348
269,4284340.391432093
270,4144961.4003509004
271,4195288.8009507265
272,4269138.738862764
273,4706967.496984718
274,4148578.2088969504
275,5369602.253820496
276,5556555.405735099
277,4523239.885171142
278,4539206.891971145
279,4102844.0864882064
280,4693117.793766445
281,4400005.722143883
282,3861423.631478914
283,3960405.180423871
284,4479754.442064938
285,3733461.8173386613
286,4781235.853697754
287,4310139.625326316
288,4612426.183183707
289,4456583.08918537
290,4722007.629196063
291,4706174.49393629
292,4151287.609722172
293,4613023.356236955
294,3821045.093132159
295,4960991.201999618
296,4688567.495188996
297,4771524.047804093
